source_figure,figure_name,experiment_type,data_section,model,probe_layer,game,target_switching_point_tokens,lambda_calibrated,logistic_slope,offer_amount_tokens,n_agents,n_accepting,raw_fraction_accept,plotted_fraction_accept,agent_id,prompt,response,parsed_choice,lambda_required,calibration_procedure,choice_subset,mean_probe_activation
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_021,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_022,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_023,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_024,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_025,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_026,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_027,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_028,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_029,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_030,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_031,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_032,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_033,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_034,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_035,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_036,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_037,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_038,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_039,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,10.0,,,,,agent_040,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 10 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,15.0,,,,,agent_001,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 15 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Accept,1.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,15.0,,,,,agent_002,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 15 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Accept,1.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,15.0,,,,,agent_003,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 15 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,15.0,,,,,agent_004,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 15 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,15.0,,,,,agent_005,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 15 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,15.0,,,,,agent_006,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 15 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,15.0,,,,,agent_007,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 15 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
figure_7_psychometric_curves_llama,Performance of using probes to steer generative agents in preference tasks,probe_steering_psychometric,per_agent_rows,Llama-3.3-70B-Instruct,48,ultimatum,30,0.4395,0.204261,15.0,,,,,agent_008,"ULTIMATUM GAME

A proposer was given 100 tokens and has decided to offer you 15 tokens out of their 100 tokens.
If you accept, you keep the proposed amount and the proposer keeps the rest.
If you reject, both of you get 0 tokens.

Do you accept or reject this offer? Respond with either 'Accept' or 'Reject' as your final answer.",Reject,0.0,,,,
